slug,title,category,practice_status,quiz_status,content_type,exercise_type,exercise_instructions,prompt_sentence,prompt_answer,prompt_explanation,prompt_options,question_text,question_correct_answer,question_options,question_explanation,question_difficulty
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Which demonstrative adjectives are used for objects far from both speaker and listener?,aquel, aquella, aquellos, aquellas|este, esta, estos, estas|ese, esa, esos, esas|aquel, aquella, aquellos, aquellas,aquel/aquella/aquellos/aquellas indicate distance from both.,beginner
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Complete: _____ libro está en la mesa.,Este,Ese|Aquel|Esta,este agrees with libro (masculine singular).,intermediate
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Complete: _____ casas son nuevas.,Esas,Esa|Aquéllas|Estas,"esas agrees with casas (feminine plural, near listener).",intermediate
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Complete: _____ montañas están lejos.,Aquellas,Esa|Aquéllas|Estas,"aquellas agrees with montañas (feminine plural, far away).",intermediate
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,"What is the difference between """"este"""" and """"ese""""?",Este is near speaker, ese is near listener|Este is masculine, ese is feminine|Este is singular, ese is plural|Este is far, ese is near,este/esta/estos/estas = near speaker; ese/esa/esos/esas = near listener.,intermediate
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Which sentence uses the correct demonstrative?,Aquella iglesia es antigua.|Aquel iglesia es antigua.|Aquellas iglesias es antigua.|Aquella iglesias son antiguas.,aquella agrees with iglesia (feminine singular).,intermediate
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Complete: Me gusta _____ coche rojo.,ese,este|aquel|esa,"ese agrees with coche (masculine singular, near listener).",intermediate
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,What do demonstrative adjectives do?,Indicate distance or location|Describe color|Show possession|Express time,Demonstrative adjectives (este, ese, aquel) point to location relative to speaker.,advanced
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,"Which demonstrative is used for """"that one way over there""""?",aquel|aquel|este|ese,aquel indicates something far from both speaker and listener.,advanced
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Complete: _____ amigos viven cerca.,Estos,Esos|Aquellos|Aquéstos,"estos agrees with amigos (masculine plural, near speaker).",advanced
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Demonstrative?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Demonstrative?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Demonstrative?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Demonstrative?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Demonstrative?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Demonstrative?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Demonstrative?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
demonstrative,Demonstrative,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Demonstrative?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,fill_blank,Fill in the blank with the correct indefinite adjective.,(ADJECTIVES/Indefinite) Tengo _____ amigos aquí (some).,unos,Unos is the plural masculine form of uno.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,fill_blank,Fill in the blank with the correct indefinite adjective.,(ADJECTIVES/Indefinite) Hay _____ libros en la mesa (some).,unos,Unos agrees with masculine plural nouns.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,fill_blank,Fill in the blank with the correct indefinite adjective.,(ADJECTIVES/Indefinite) Necesito _____ agua (some/any).,algo de,Algo de is used with uncountable nouns.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,fill_blank,Fill in the blank with the correct indefinite adjective.,(ADJECTIVES/Indefinite) Busco _____ información (some/any).,alguna,Alguna agrees with feminine singular nouns.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,fill_blank,Fill in the blank with the correct indefinite adjective.,(ADJECTIVES/Indefinite) _____ persona puede ayudar (some/any).,Alguna,Alguna can mean some or any in questions.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,fill_blank,Fill in the blank with the correct indefinite adjective.,(ADJECTIVES/Indefinite) No tengo _____ dinero (any).,ningún,Ningún is the negative form of alguno.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,fill_blank,Fill in the blank with the correct indefinite adjective.,(ADJECTIVES/Indefinite) _____ estudiantes vinieron (some).,Algunos,Algunos is plural masculine.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,multiple_choice,Choose the correct indefinite adjective form.,"(ADJECTIVES/Indefinite) _____ libros (some, masc pl).",Unos|Unas|Algo|Ninguno,Unos,Unos agrees with masculine plural nouns.,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,multiple_choice,Choose the correct indefinite adjective form.,"(ADJECTIVES/Indefinite) _____ casas (some, fem pl).",Unos|Unas|Algo|Ninguna,Unas,Unas agrees with feminine plural nouns.,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,multiple_choice,Choose the correct indefinite adjective form.,"(ADJECTIVES/Indefinite) _____ problema (some, masc sg).",Un|Una|Algo|Ningún,Un,Un is used with masculine singular nouns.,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,multiple_choice,Choose the correct indefinite adjective form.,"(ADJECTIVES/Indefinite) _____ idea (some, fem sg).",Un|Una|Algo|Ninguna,Una,Una agrees with feminine singular nouns.,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,multiple_choice,Choose the correct indefinite adjective form.,"(ADJECTIVES/Indefinite) _____ tiempo (some, masc sg).",Un|Una|Algo de|Ningún,Algo de,Algo de is used with uncountable nouns.,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,multiple_choice,Choose the correct indefinite adjective form.,"(ADJECTIVES/Indefinite) _____ amigos (some, masc pl).",Unos|Unas|Algunos|Ningunos,Algunos,Algunos is a synonym for unos with plural masculine nouns.,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I conjugation every day.,Yo adjectiveso,This is the KS3-level explanation for conjugation in the Indefinite topic.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I multiple_choice every day.,Yo adjectiveso,This is the KS3-level explanation for multiple_choice in the Indefinite topic.,Option1|Option2|Option3|Option4,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I multiple_choice every day.,Yo adjectiveso,This is the KS3-level explanation for multiple_choice in the Indefinite topic.,Option1|Option2|Option3|Option4,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I multiple_choice every day.,Yo adjectiveso,This is the KS3-level explanation for multiple_choice in the Indefinite topic.,Option1|Option2|Option3|Option4,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I multiple_choice every day.,Yo adjectiveso,This is the KS3-level explanation for multiple_choice in the Indefinite topic.,Option1|Option2|Option3|Option4,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I multiple_choice every day.,Yo adjectiveso,This is the KS3-level explanation for multiple_choice in the Indefinite topic.,Option1|Option2|Option3|Option4,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I multiple_choice every day.,Yo adjectiveso,This is the KS3-level explanation for multiple_choice in the Indefinite topic.,Option1|Option2|Option3|Option4,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I translation every day.,Yo adjectiveso,This is the KS3-level explanation for translation in the Indefinite topic.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I translation every day.,Yo adjectiveso,This is the KS3-level explanation for translation in the Indefinite topic.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I translation every day.,Yo adjectiveso,This is the KS3-level explanation for translation in the Indefinite topic.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I translation every day.,Yo adjectiveso,This is the KS3-level explanation for translation in the Indefinite topic.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I transformation every day.,Yo adjectiveso,This is the KS3-level explanation for transformation in the Indefinite topic.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I transformation every day.,Yo adjectiveso,This is the KS3-level explanation for transformation in the Indefinite topic.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I transformation every day.,Yo adjectiveso,This is the KS3-level explanation for transformation in the Indefinite topic.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I substitution every day.,Yo adjectiveso,This is the KS3-level explanation for substitution in the Indefinite topic.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I substitution every day.,Yo adjectiveso,This is the KS3-level explanation for substitution in the Indefinite topic.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Indefinite.,(ADJECTIVES/Indefinite) Translate: I substitution every day.,Yo adjectiveso,This is the KS3-level explanation for substitution in the Indefinite topic.,,,,,,
indefinite,Indefinite,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Indefinite?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
indefinite,Indefinite,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Indefinite?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
indefinite,Indefinite,adjectives,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Indefinite?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
